samb01,samb02,samb03,samb04,samb05,samb06,samb07,samb08,samb09,samb10,samb11,samb12,samb13,samb14,samb15,samb16,samb17,samb18,samb19,gender,age,id,semester,ethnic,SAmb_tot
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2166,19,1,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2167,19,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2168,19,1,0
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,2169,19,1,4
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,NA,2170,19,1,6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2172,19,1,1
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,NA,2174,19,2,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2176,19,NA,0
0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,NA,2177,19,1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2178,19,1,0
0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,NA,2179,19,1,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2180,19,NA,1
1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,NA,2181,19,1,12
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,NA,2182,19,4,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2183,19,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2184,19,1,0
0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,NA,2185,19,2,8
0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,NA,2186,19,2,9
0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,NA,2187,19,2,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2188,19,2,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,NA,2189,19,2,14
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2190,19,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2191,19,1,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2192,19,1,2
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,2193,19,1,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2194,19,2,1
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,2195,19,1,5
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2196,19,1,3
0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,NA,2197,19,1,7
0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,NA,2198,19,1,9
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,NA,2199,19,1,5
0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,NA,2200,19,1,15
0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,NA,2200,19,1,8
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,NA,2201,19,1,4
0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,NA,2202,19,1,9
1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,NA,2203,19,1,9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2205,19,1,2
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,NA,2206,19,1,10
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,NA,2207,19,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,NA,2209,19,1,5
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,NA,2210,19,1,6
1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,NA,2211,19,1,11
1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,NA,2212,19,2,10
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2213,19,1,2
1,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,2215,19,1,3
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,2216,19,1,16
0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,NA,2217,19,1,13
1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,NA,2218,19,1,6
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,NA,2220,19,2,5
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,NA,2221,19,1,5
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2222,19,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2223,19,1,0
0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,NA,2224,19,1,8
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,NA,2226,19,1,9
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,2227,19,2,2
0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,NA,2228,19,1,0
0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,NA,2229,19,1,6
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,NA,2230,19,2,5
0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,NA,2231,19,1,13
0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,NA,2232,19,1,5
0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,NA,2234,19,1,9
0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,2235,19,2,6
0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,NA,2235,19,2,8
0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,NA,2235,19,2,9
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2236,19,2,3
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,NA,2237,19,3,7
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,NA,2238,19,1,9
0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,NA,2239,19,1,6
0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,NA,2240,19,2,8
1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,NA,2242,19,1,7
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,NA,2246,19,1,7
0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,NA,2247,19,2,13
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2249,19,1,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2251,19,2,2
0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,NA,2253,19,2,6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2255,19,1,1
0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,NA,2257,19,2,5
0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,NA,2258,19,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,2259,19,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2260,19,1,0
1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,NA,2261,19,2,13
0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,NA,2262,19,1,8
0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,NA,2263,19,2,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,2264,19,1,2
0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,NA,2265,19,2,7
0,0,0,1,0,0,1,NA,1,1,1,0,0,0,1,0,0,1,0,1,NA,2266,19,NA,7
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,2267,19,1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,2268,19,NA,1
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,NA,2269,19,1,12
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2270,19,1,1
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,2271,19,1,5
0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,NA,2272,19,2,11
0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,NA,2273,19,1,8
0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,NA,2274,19,2,7
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,2276,19,1,18
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,NA,2277,19,1,4
0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,NA,2278,19,1,7
0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,2279,19,1,4
0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,NA,2280,19,2,10
1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,2283,19,1,4
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NA,2284,19,1,2
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,NA,2285,19,2,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2286,19,1,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2287,19,6,2
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2290,19,1,16
0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,NA,2291,19,1,10
0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,NA,2292,19,1,12
0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,NA,2293,19,1,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2294,19,1,1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,NA,2294,19,1,5
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2295,19,1,3
0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,NA,2296,19,1,9
1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,NA,2297,19,4,12
0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,NA,2298,19,1,7
0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,NA,2299,19,1,7
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2300,19,1,5
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2301,19,1,2
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,NA,2302,19,1,15
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2303,19,1,3
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,NA,2304,19,1,5
0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,NA,2305,19,1,13
0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,NA,2306,19,1,13
0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,NA,2307,19,4,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2308,19,1,1
0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,NA,2309,19,1,11
0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,NA,2310,19,2,5
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,NA,2311,19,1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2312,19,2,0
0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,NA,2313,19,2,8
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,NA,2314,19,1,6
0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,NA,2315,19,1,8
1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,NA,2317,19,1,7
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,2318,19,1,4
0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,NA,2319,19,6,9
1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,NA,2320,19,1,15
0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,NA,2321,19,1,9
0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,NA,2322,19,2,11
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2323,19,1,1
0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,NA,2324,19,1,7
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2325,19,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2326,19,1,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2327,19,1,3
0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,NA,2328,19,2,13
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,NA,2329,19,1,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2330,19,1,1
1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,NA,2331,19,6,8
0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,NA,2332,19,3,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,NA,2334,19,NA,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2336,19,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,NA,2338,19,1,4
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,NA,2339,19,1,5
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,2340,19,1,3
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NA,1,1,NA,2341,19,2,6
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2342,19,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,2343,19,2,2
0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,NA,2344,19,4,9
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,NA,2345,19,2,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,0,0,1,0,1,NA,2346,19,1,3
1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,NA,2347,19,6,7
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,NA,2348,19,1,6
0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,NA,2350,19,1,13
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,NA,2351,19,1,8
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,NA,2352,19,2,4
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2354,19,1,5
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2356,19,1,3
1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,NA,2358,19,1,10
0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,NA,2360,19,1,14
1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,NA,2361,19,1,12
1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,NA,2362,19,1,10
0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,NA,2363,19,1,7
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,NA,2364,19,1,6
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,NA,2365,19,1,13
0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,2366,19,2,15
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,NA,2367,19,1,4
0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,NA,2368,19,2,6
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,NA,2369,19,1,6
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,2370,19,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2371,19,1,0
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,NA,2372,19,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2374,19,1,0
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,NA,2375,19,1,7
0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,NA,2376,19,1,12
0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,NA,2377,19,2,7
0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,NA,2378,19,1,6
0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,NA,2379,19,1,11
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2380,19,1,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,NA,2381,19,1,3
0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,NA,2382,19,1,9
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,NA,2383,19,1,4
0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,NA,2383,19,1,9
0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,NA,2384,19,1,5
0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,NA,2385,19,1,10
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2386,19,1,3
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2387,19,1,2
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,NA,2388,19,4,6
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,NA,2389,19,1,14
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,NA,2391,19,4,15
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,NA,2392,19,1,5
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,NA,2393,19,1,8
0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,NA,2394,19,1,10
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,NA,2395,19,1,3
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,NA,2396,19,1,5
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,NA,2397,19,1,4
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,NA,2398,19,1,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2399,19,1,2
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,NA,2400,19,1,6
0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,NA,2401,19,1,6
0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,NA,2402,19,1,6
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,NA,2403,19,1,8
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,NA,2404,19,1,6
1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,NA,2405,19,1,11
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,NA,2406,19,1,16
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2407,19,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2408,19,1,0
0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,NA,2409,19,1,9
1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,NA,2410,19,1,10
0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,2411,19,1,5
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,NA,2412,19,1,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2413,19,1,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2421,19,1,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,2422,19,1,4
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,NA,2423,19,1,13
0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,NA,2424,19,2,12
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,1,NA,2425,19,1,3
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,2426,19,1,3
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,NA,2427,19,6,5
1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,NA,2428,19,1,9
0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,NA,2429,19,2,6
1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,NA,2430,19,1,8
0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,NA,2431,19,1,8
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,NA,2432,19,1,8
0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,NA,2434,19,1,13
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,2435,19,1,3
0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,NA,2436,19,1,4
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,NA,2437,19,1,9
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,NA,2438,19,1,7
0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,NA,2439,19,1,11
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2440,19,2,3
0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,NA,2441,19,NA,8
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,2442,19,1,4
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,NA,2443,19,1,16
0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,NA,2444,19,2,8
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,NA,2445,19,2,16
0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,NA,2446,19,2,9
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,NA,2451,19,1,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,NA,2452,19,2,3
0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,NA,2453,19,1,4
0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,NA,2454,19,2,12
0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,NA,2455,19,6,7
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,NA,2456,19,1,3
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,NA,2457,19,1,12
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,NA,2458,19,1,16
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,2460,19,1,3
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2461,19,1,5
0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,NA,2462,19,1,9
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,NA,2463,19,1,5
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2464,19,2,2
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,2465,19,1,9
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,NA,2466,19,1,13
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,NA,2467,19,1,5
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,NA,2468,19,1,4
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,NA,2469,19,1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2470,19,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,2471,19,1,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,2472,19,1,4
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,2473,19,1,3
